250		
2546		
193	179	6.35872
179	212	5.67052
212	179	5.67052
179	244	4.371
244	179	4.371
178	236	1.77754
236	178	1.77754
177	186	2.19294
186	177	2.19294
177	189	2.17744
189	177	2.17744
177	203	4.2284
203	177	4.2284
177	249	4.83972
249	177	4.83972
176	191	1.29518
191	176	1.29518
176	202	2.66538
202	176	2.66538
176	204	3.79626
204	176	3.79626
176	222	4.49066
222	176	4.49066
176	225	6.16218
225	176	6.16218
175	246	2.21278
246	175	2.21278
174	179	5.76104
179	174	5.76104
174	192	4.84406
192	174	4.84406
174	243	4.5973
243	174	4.5973
172	180	5.03378
180	172	5.03378
172	197	5.65502
197	172	5.65502
172	213	3.67784
213	172	3.67784
172	235	4.58056
235	172	4.58056
171	172	4.27118
172	171	4.27118
171	180	6.26572
180	171	6.26572
171	213	4.18996
213	171	4.18996
171	235	1.92572
235	171	1.92572
171	238	3.51168
238	171	3.51168
171	245	7.14612
245	171	7.14612
170	182	3.98164
182	170	3.98164
170	198	6.34694
198	170	6.34694
170	223	2.26486
223	170	2.26486
170	229	6.77288
229	170	6.77288
170	249	6.98368
249	170	6.98368
169	177	5.31402
177	169	5.31402
169	186	3.48688
186	169	3.48688
169	189	5.51738
189	169	5.51738
169	190	5.7784
190	169	5.7784
169	220	6.26448
220	169	6.26448
168	187	2.5296
187	168	2.5296
168	204	7.1393
204	168	7.1393
168	208	5.5087
208	168	5.5087
168	226	4.6841
226	168	4.6841
168	231	0.16616
231	168	0.16616
168	248	6.49822
248	168	6.49822
167	224	4.66302
224	167	4.66302
166	236	5.87698
236	166	5.87698
165	171	7.2447
171	165	7.2447
165	172	6.09336
172	165	6.09336
165	180	1.08872
180	165	1.08872
165	191	6.61726
191	165	6.61726
165	213	3.10186
213	165	3.10186
164	190	4.36666
190	164	4.36666
164	194	4.48198
194	164	4.48198
164	220	3.10062
220	164	3.10062
164	247	6.18078
247	164	6.18078
163	202	6.0915
202	163	6.0915
163	209	1.3857
209	163	1.3857
163	211	1.05896
211	163	1.05896
163	222	3.40318
222	163	3.40318
163	225	7.24284
225	163	7.24284
162	192	5.87264
192	162	5.87264
161	169	6.55402
169	161	6.55402
161	177	4.52538
177	161	4.52538
161	186	3.79688
186	161	3.79688
161	189	6.66376
189	161	6.66376
161	229	6.51558
229	161	6.51558
161	249	7.34266
249	161	7.34266
160	168	4.24018
168	160	4.24018
160	176	4.07402
176	160	4.07402
160	187	6.69228
187	160	6.69228
160	191	3.3542
191	160	3.3542
160	202	5.35618
202	160	5.35618
160	204	3.93824
204	160	3.93824
160	225	7.01468
225	160	7.01468
160	231	4.12114
231	160	4.12114
159	234	3.4038
234	159	3.4038
159	239	6.50566
239	159	6.50566
158	170	3.54764
170	158	3.54764
158	200	4.46152
200	158	4.46152
158	203	5.65502
203	158	5.65502
158	223	3.28042
223	158	3.28042
158	229	6.1535
229	158	6.1535
158	249	3.55508
249	158	3.55508
157	181	3.39326
181	157	3.39326
157	184	2.92392
184	157	2.92392
157	188	6.51062
188	157	6.51062
157	197	4.43424
197	157	4.43424
157	230	3.47014
230	157	3.47014
156	196	5.19374
196	156	5.19374
156	205	3.15456
205	156	3.15456
156	207	4.69154
207	156	4.69154
156	210	2.73358
210	156	2.73358
156	212	5.21916
212	156	5.21916
156	214	2.1297
214	156	2.1297
156	219	0.4619
219	156	0.4619
156	221	4.5136
221	156	4.5136
155	165	3.10062
165	155	3.10062
155	171	4.64194
171	155	4.64194
155	172	3.09752
172	155	3.09752
155	180	2.01252
180	155	2.01252
155	197	7.24098
197	155	7.24098
155	213	0.96658
213	155	0.96658
155	235	6.00222
235	155	6.00222
155	238	7.4028
238	155	7.4028
154	171	4.97488
171	154	4.97488
154	195	6.82992
195	154	6.82992
154	235	5.76352
235	154	5.76352
154	238	1.4663
238	154	1.4663
154	245	2.48682
245	154	2.48682
153	228	3.46146
228	153	3.46146
153	241	2.63314
241	153	2.63314
152	179	6.34446
179	152	6.34446
152	207	5.45538
207	152	5.45538
152	210	6.59432
210	152	6.59432
152	212	3.62824
212	152	3.62824
152	221	7.2261
221	152	7.2261
152	244	2.0863
244	152	2.0863
152	246	5.8962
246	152	5.8962
151	168	5.74368
168	151	5.74368
151	187	4.25382
187	151	4.25382
151	208	0.24242
208	151	0.24242
151	226	2.97104
226	151	2.97104
151	231	5.70524
231	151	5.70524
150	164	5.6513
164	150	5.6513
150	169	4.11556
169	150	4.11556
150	177	5.22536
177	150	5.22536
150	186	5.01394
186	150	5.01394
150	189	3.74852
189	150	3.74852
150	190	3.83284
190	150	3.83284
150	203	7.03762
203	150	7.03762
150	220	2.57796
220	150	2.57796
149	163	4.61714
163	149	4.61714
149	206	6.3643
206	149	6.3643
149	209	3.32506
209	149	3.32506
149	211	3.6146
211	149	3.6146
149	222	7.0711
222	149	7.0711
149	225	6.8169
225	149	6.8169
148	157	1.06144
157	148	1.06144
148	181	3.4844
181	148	3.4844
148	184	2.10676
184	148	2.10676
148	188	5.46158
188	148	5.46158
148	197	4.3927
197	148	4.3927
148	230	2.50666
230	148	2.50666
147	162	5.83792
162	147	5.83792
147	166	7.36374
166	147	7.36374
146	218	3.87624
218	146	3.87624
146	224	7.05994
224	146	7.05994
146	227	2.8272
227	146	2.8272
145	146	6.5689
146	145	6.5689
144	168	5.983
168	144	5.983
144	185	1.87116
185	144	1.87116
144	187	7.0556
187	144	7.0556
144	201	5.0468
201	144	5.0468
144	204	7.1548
204	144	7.1548
144	231	6.10452
231	144	6.10452
144	232	7.24532
232	144	7.24532
144	248	0.94674
248	144	0.94674
143	152	4.85522
152	143	4.85522
143	175	6.46102
175	143	6.46102
143	179	5.5211
179	143	5.5211
143	193	4.2563
193	143	4.2563
143	212	7.3625
212	143	7.3625
143	244	4.68348
244	143	4.68348
143	246	4.7058
246	143	4.7058
142	154	7.25462
154	142	7.25462
142	155	2.98716
155	142	2.98716
142	165	2.97414
165	142	2.97414
142	171	5.03378
171	142	5.03378
142	172	5.76538
172	142	5.76538
142	180	2.55688
180	142	2.55688
142	195	5.51862
195	142	5.51862
142	213	2.12846
213	142	2.12846
142	235	6.89626
235	142	6.89626
142	238	6.34694
238	142	6.34694
140	147	2.92144
147	140	2.92144
140	162	6.80078
162	140	6.80078
139	156	4.1323
156	139	4.1323
139	196	2.84766
196	139	2.84766
139	205	1.12468
205	139	1.12468
139	210	6.04066
210	139	6.04066
139	214	5.22536
214	139	5.22536
139	219	4.23646
219	139	4.23646
139	221	6.56952
221	139	6.56952
138	151	7.37986
151	138	7.37986
138	188	6.28432
188	138	6.28432
138	226	6.85968
226	138	6.85968
138	233	5.95076
233	138	5.95076
138	239	7.03824
239	138	7.03824
138	240	1.28712
240	138	1.28712
137	145	7.25896
145	137	7.25896
137	146	2.18488
146	137	2.18488
137	183	6.82496
183	137	6.82496
137	215	6.95764
215	137	6.95764
137	218	2.6815
218	137	2.6815
137	224	6.37236
224	137	6.37236
137	227	4.9166
227	137	4.9166
136	159	1.4322
159	136	1.4322
136	234	1.9747
234	136	1.9747
135	141	4.14966
141	135	4.14966
135	181	4.56444
181	135	4.56444
135	230	6.92788
230	135	6.92788
134	137	6.38352
137	134	6.38352
134	145	6.39468
145	134	6.39468
134	146	4.22902
146	134	4.22902
134	227	2.47132
227	134	2.47132
133	166	4.20236
166	133	4.20236
132	154	5.05052
154	132	5.05052
132	171	4.6252
171	132	4.6252
132	235	3.41496
235	132	3.41496
132	238	4.2997
238	132	4.2997
131	143	3.62948
143	131	3.62948
131	179	6.03136
179	131	6.03136
131	193	0.62744
193	131	0.62744
131	243	6.26944
243	131	6.26944
130	194	3.6115
194	130	3.6115
130	234	7.25214
234	130	7.25214
129	133	4.42742
133	129	4.42742
129	147	5.28922
147	129	5.28922
129	166	2.10304
166	129	2.10304
129	178	7.38358
178	129	7.38358
129	236	6.01834
236	129	6.01834
128	136	7.04196
136	128	7.04196
128	159	5.67486
159	128	5.67486
128	173	7.40776
173	128	7.40776
128	239	1.07012
239	128	1.07012
126	183	5.52544
183	126	5.52544
126	215	3.65738
215	126	3.65738
125	148	2.60896
148	125	2.60896
125	157	1.80854
157	125	1.80854
125	172	6.9564
172	125	6.9564
125	181	4.98542
181	125	4.98542
125	184	3.60592
184	125	3.60592
125	197	3.49246
197	125	3.49246
125	230	5.11376
230	125	5.11376
124	142	3.79316
142	124	3.79316
124	155	0.92194
155	124	0.92194
124	165	3.20974
165	124	3.20974
124	171	5.32208
171	124	5.32208
124	172	2.92206
172	124	2.92206
124	180	2.20224
180	124	2.20224
124	197	6.39902
197	124	6.39902
124	213	1.88046
213	124	1.88046
124	235	6.49884
235	124	6.49884
123	175	4.94946
175	123	4.94946
123	246	6.38972
246	123	6.38972
122	139	0.75454
139	122	0.75454
122	156	3.4131
156	122	3.4131
122	196	3.18928
196	122	3.18928
122	205	0.40114
205	122	0.40114
122	207	6.96942
207	122	6.96942
122	210	5.29232
210	122	5.29232
122	214	4.65992
214	122	4.65992
122	219	3.49556
219	122	3.49556
122	221	5.9055
221	122	5.9055
121	158	5.42438
158	121	5.42438
121	170	2.14768
170	121	2.14768
121	182	2.44218
182	121	2.44218
121	198	4.35922
198	121	4.35922
121	223	2.8086
223	121	2.8086
121	242	5.81002
242	121	5.81002
120	145	5.84536
145	120	5.84536
120	161	6.06918
161	120	6.06918
120	229	5.14104
229	120	5.14104
119	120	6.41204
120	119	6.41204
119	134	3.07086
134	119	3.07086
119	137	5.99912
137	119	5.99912
119	145	3.32382
145	119	3.32382
119	146	4.42866
146	119	4.42866
119	227	4.6283
227	119	4.6283
118	124	3.906
124	118	3.906
118	142	7.223
142	118	7.223
118	151	6.62594
151	118	6.62594
118	155	4.80252
155	118	4.80252
118	165	5.05858
165	118	5.05858
118	172	5.37106
172	118	5.37106
118	180	4.77338
180	118	4.77338
118	184	7.06056
184	118	7.06056
118	197	4.27924
197	118	4.27924
118	208	6.59308
208	118	6.59308
118	213	5.70648
213	118	5.70648
117	140	6.74126
140	117	6.74126
117	147	7.31228
147	117	7.31228
117	167	5.84474
167	117	5.84474
117	178	3.8998
178	117	3.8998
117	236	5.25326
236	117	5.25326
116	164	2.5172
164	116	2.5172
116	190	4.9135
190	116	4.9135
116	194	5.32146
194	116	5.32146
116	220	4.97302
220	116	4.97302
116	247	4.73556
247	116	4.73556
115	153	3.17812
153	115	3.17812
115	228	5.03688
228	115	5.03688
115	241	4.1726
241	115	4.1726
114	163	3.42612
163	114	3.42612
114	176	5.17018
176	114	5.17018
114	191	6.29796
191	114	6.29796
114	202	4.53778
202	114	4.53778
114	204	7.14612
204	114	7.14612
114	209	4.7647
209	114	4.7647
114	211	4.16206
211	114	4.16206
114	222	1.2772
222	114	1.2772
114	225	7.37552
225	114	7.37552
113	121	3.33498
121	113	3.33498
113	158	6.10204
158	113	6.10204
113	170	4.48198
170	113	4.48198
113	182	5.29232
182	113	5.29232
113	198	3.10558
198	113	3.10558
113	223	2.8923
223	113	2.8923
113	242	3.44162
242	113	3.44162
112	128	6.1752
128	112	6.1752
112	136	3.49184
136	112	3.49184
112	159	2.69514
159	112	2.69514
112	234	4.98914
234	112	4.98914
112	239	6.64764
239	112	6.64764
110	122	3.31762
122	110	3.31762
110	139	3.72992
139	110	3.72992
110	156	2.45706
156	110	2.45706
110	196	3.30026
196	110	3.30026
110	205	3.34242
205	110	3.34242
110	207	7.14364
207	110	7.14364
110	210	5.18568
210	110	5.18568
110	212	7.161
212	110	7.161
110	214	1.8104
214	110	1.8104
110	219	2.9016
219	110	2.9016
110	221	6.89068
221	110	6.89068
109	126	5.78584
126	109	5.78584
109	137	3.15146
137	109	3.15146
109	146	5.2204
146	109	5.2204
109	183	4.04054
183	109	4.04054
109	215	3.83098
215	109	3.83098
109	218	4.45098
218	109	4.45098
108	110	4.21786
110	108	4.21786
108	122	5.09268
122	108	5.09268
108	135	7.21928
135	108	7.21928
108	139	4.78888
139	108	4.78888
108	156	6.5255
156	108	6.5255
108	181	6.67492
181	108	6.67492
108	196	1.94184
196	108	1.94184
108	205	5.4281
205	108	5.4281
108	214	5.82862
214	108	5.82862
108	219	6.91734
219	108	6.91734
107	130	7.09032
130	107	7.09032
107	173	5.56512
173	107	5.56512
107	200	5.11748
200	107	5.11748
107	203	7.18828
203	107	7.18828
106	123	7.04444
123	106	7.04444
106	131	1.38074
131	106	1.38074
106	143	4.22902
143	106	4.22902
106	179	7.3966
179	106	7.3966
106	193	1.31378
193	106	1.31378
106	243	6.7828
243	106	6.7828
106	246	7.36746
246	106	7.36746
105	106	0.64108
106	105	0.64108
105	123	6.44304
123	105	6.44304
105	131	2.00508
131	105	2.00508
105	143	4.47454
143	105	4.47454
105	193	1.94742
193	105	1.94742
105	243	7.23788
243	105	7.23788
105	246	7.19448
246	105	7.19448
104	144	5.05982
144	104	5.05982
104	185	4.92032
185	104	4.92032
104	201	1.61014
201	104	1.61014
104	217	5.93216
217	104	5.93216
104	232	3.03056
232	104	3.03056
104	248	4.1168
248	104	4.1168
103	174	2.29896
174	103	2.29896
103	192	2.65794
192	103	2.65794
103	243	3.55322
243	103	3.55322
102	138	6.09522
138	102	6.09522
102	187	5.81188
187	102	5.81188
102	226	4.8205
226	102	4.8205
102	240	7.2788
240	102	7.2788
101	108	3.40442
108	101	3.40442
101	110	4.82546
110	101	4.82546
101	122	3.1558
122	101	3.1558
101	125	6.52302
125	101	6.52302
101	139	2.46946
139	101	2.46946
101	156	6.1566
156	101	6.1566
101	157	6.73878
157	101	6.73878
101	181	6.40832
181	101	6.40832
101	196	1.9313
196	101	1.9313
101	205	3.55508
205	101	3.55508
101	214	6.61044
214	101	6.61044
101	219	6.37298
219	101	6.37298
100	103	4.0796
103	100	4.0796
100	133	5.02138
133	100	5.02138
100	174	4.23274
174	100	4.23274
100	192	4.37472
192	100	4.37472
99	129	6.6743
129	99	6.6743
99	140	3.193
140	99	3.193
99	147	1.96602
147	99	1.96602
99	162	4.0021
162	99	4.0021
98	117	7.0835
117	98	7.0835
98	178	3.21346
178	98	3.21346
98	236	2.74846
236	98	2.74846
97	144	4.42556
144	97	4.42556
97	160	5.42872
160	97	5.42872
97	168	6.76048
168	97	6.76048
97	176	6.80326
176	97	6.80326
97	185	4.82298
185	97	4.82298
97	191	7.16844
191	97	7.16844
97	202	5.4994
202	97	5.4994
97	204	3.06962
204	97	3.06962
97	225	3.51168
225	97	3.51168
97	231	6.78156
231	97	6.78156
97	248	5.33076
248	97	5.33076
96	199	0.97278
199	96	0.97278
96	237	4.06286
237	96	4.06286
95	115	5.84226
115	95	5.84226
95	153	7.2602
153	95	7.2602
95	216	7.3067
216	95	7.3067
94	141	5.0034
141	94	5.0034
94	198	5.61286
198	94	5.61286
94	242	5.6389
242	94	5.6389
93	97	4.681
97	93	4.681
93	144	5.19002
144	93	5.19002
93	160	2.7032
160	93	2.7032
93	168	2.25742
168	93	2.25742
93	176	6.5534
176	93	6.5534
93	185	6.85162
185	93	6.85162
93	187	4.7368
187	93	4.7368
93	191	6.01648
191	93	6.01648
93	202	7.13124
202	93	7.13124
93	204	4.90296
204	93	4.90296
93	226	6.93656
226	93	6.93656
93	231	2.22828
231	93	2.22828
93	248	5.95696
248	93	5.95696
92	122	7.25524
122	92	7.25524
92	132	4.94264
132	92	4.94264
92	139	7.03638
139	92	7.03638
92	171	5.55582
171	92	5.55582
92	172	5.76352
172	92	5.76352
92	205	7.20936
205	92	7.20936
92	235	3.7448
235	92	3.7448
91	109	3.79998
109	91	3.79998
91	119	5.82056
119	91	5.82056
91	134	5.91728
134	91	5.91728
91	137	0.65782
137	91	0.65782
91	145	7.3811
145	91	7.3811
91	146	1.68826
146	91	1.68826
91	218	2.53456
218	91	2.53456
91	224	6.11506
224	91	6.11506
91	227	4.3152
227	91	4.3152
90	113	7.33336
113	90	7.33336
90	173	4.32326
173	90	4.32326
90	233	6.52054
233	90	6.52054
90	242	6.2713
242	90	6.2713
89	116	3.77518
116	89	3.77518
89	127	6.62284
127	89	6.62284
89	130	6.56208
130	89	6.56208
89	164	4.64628
164	89	4.64628
89	194	3.1682
194	89	3.1682
88	98	5.31154
98	88	5.31154
88	182	6.06298
182	88	6.06298
87	111	6.9378
111	87	6.9378
87	130	2.28408
130	87	2.28408
87	136	6.41204
136	87	6.41204
87	194	5.12926
194	87	5.12926
87	234	5.14724
234	87	5.14724
86	108	7.17836
108	86	7.17836
86	135	6.4139
135	86	6.4139
86	141	3.4968
141	86	3.4968
85	152	6.61044
152	85	6.61044
85	175	6.91114
175	85	6.91114
85	246	6.01276
246	85	6.01276
84	100	5.90984
100	84	5.90984
84	103	3.56314
103	84	3.56314
84	106	7.41706
106	84	7.41706
84	131	6.20868
131	84	6.20868
84	174	1.7174
174	84	1.7174
84	179	4.33628
179	84	4.33628
84	192	6.22108
192	84	6.22108
84	193	6.10328
193	84	6.10328
84	243	4.47702
243	84	4.47702
83	95	7.42884
95	83	7.42884
83	104	5.27682
104	83	5.27682
83	201	5.72756
201	83	5.72756
83	217	2.2909
217	83	2.2909
83	232	4.22344
232	83	4.22344
82	85	2.69328
85	82	2.69328
82	152	4.0858
152	82	4.0858
82	175	7.38668
175	82	7.38668
82	207	6.3798
207	82	6.3798
82	212	6.75056
212	82	6.75056
82	244	6.14606
244	82	6.14606
82	246	5.7443
246	82	5.7443
81	119	5.0995
119	81	5.0995
81	134	2.79496
134	81	2.79496
81	146	6.97748
146	81	6.97748
81	227	4.70456
227	81	4.70456
81	229	6.30292
229	81	6.30292
80	97	5.54156
97	80	5.54156
80	149	5.9613
149	80	5.9613
80	202	7.05932
202	80	7.05932
80	204	6.46226
204	80	6.46226
80	225	3.45774
225	80	3.45774
79	84	6.014
84	79	6.014
79	110	7.21246
110	79	7.21246
79	174	6.2682
174	79	6.2682
79	179	4.60722
179	79	4.60722
79	212	7.02336
212	79	7.02336
79	214	5.76228
214	79	5.76228
78	112	6.70654
112	78	6.70654
78	128	2.25246
128	78	2.25246
78	138	6.1721
138	78	6.1721
78	159	7.06118
159	78	7.06118
78	239	1.2803
239	78	1.2803
78	240	5.91232
240	78	5.91232
77	78	6.79892
78	77	6.79892
77	102	1.69694
102	77	1.69694
77	138	4.44602
138	77	4.44602
77	151	7.2943
151	77	7.2943
77	187	6.6061
187	77	6.6061
77	208	7.34576
208	77	7.34576
77	226	5.0685
226	77	5.0685
77	240	5.59922
240	77	5.59922
76	95	4.5694
95	76	4.5694
76	115	2.26796
115	76	2.26796
76	153	2.7249
153	76	2.7249
76	228	5.87078
228	76	5.87078
76	241	4.96248
241	76	4.96248
75	89	2.10428
89	75	2.10428
75	116	1.67772
116	75	1.67772
75	164	3.00452
164	75	3.00452
75	190	6.43994
190	75	6.43994
75	194	4.00024
194	75	4.00024
75	220	5.99478
220	75	5.99478
75	247	6.31842
247	75	6.31842
74	109	6.6526
109	74	6.6526
74	126	4.80438
126	74	4.80438
74	183	3.2178
183	74	3.2178
74	215	2.87866
215	74	2.87866
73	120	6.6805
120	73	6.6805
73	145	5.67238
145	73	5.67238
72	107	7.27322
107	72	7.27322
72	150	5.0902
150	72	5.0902
72	177	3.98908
177	72	3.98908
72	186	5.80258
186	72	5.80258
72	189	2.29772
189	72	2.29772
72	200	5.05796
200	72	5.05796
72	203	2.1514
203	72	2.1514
72	220	6.40398
220	72	6.40398
72	249	4.62024
249	72	4.62024
71	135	6.47776
135	71	6.47776
71	148	5.65502
148	71	5.65502
71	157	6.55588
157	71	6.55588
71	181	5.47894
181	71	5.47894
71	184	5.78212
184	71	5.78212
71	188	2.41428
188	71	2.41428
71	230	3.16696
230	71	3.16696
71	233	4.79136
233	71	4.79136
71	240	7.24346
240	71	7.24346
70	79	0.97712
79	70	0.97712
70	84	5.03998
84	70	5.03998
70	100	7.01158
100	70	7.01158
70	174	5.31588
174	70	5.31588
70	179	4.04736
179	70	4.04736
70	212	7.3129
212	70	7.3129
70	214	6.6557
214	70	6.6557
70	244	7.41334
244	70	7.41334
69	107	3.4968
107	69	3.4968
69	128	7.37552
128	69	7.37552
69	173	3.27484
173	69	3.27484
68	114	4.17632
114	68	4.17632
68	160	6.44056
160	68	6.44056
68	165	6.67678
165	68	6.67678
68	176	2.72552
176	68	2.72552
68	191	3.08884
191	68	3.08884
68	202	4.54398
202	68	4.54398
68	204	6.40832
204	68	6.40832
68	222	4.22282
222	68	4.22282
67	83	4.54956
83	67	4.54956
67	112	7.02522
112	67	7.02522
67	217	2.79062
217	67	2.79062
66	149	4.68782
149	66	4.68782
66	206	3.19548
206	66	3.19548
66	209	6.88634
209	66	6.88634
65	71	4.24266
71	65	4.24266
65	125	6.5317
125	65	6.5317
65	138	7.0494
138	65	7.0494
65	148	4.44044
148	65	4.44044
65	151	6.38848
151	65	6.38848
65	157	5.47956
157	65	5.47956
65	181	6.77164
181	65	6.77164
65	184	2.9698
184	65	2.9698
65	188	2.20224
188	65	2.20224
65	197	5.76662
197	65	5.76662
65	208	6.61974
208	65	6.61974
65	230	3.10434
230	65	3.10434
65	240	7.0773
240	65	7.0773
64	91	2.72428
91	64	2.72428
64	109	3.80928
109	64	3.80928
64	119	4.22406
119	64	4.22406
64	134	5.72694
134	64	5.72694
64	137	2.46574
137	64	2.46574
64	145	4.83042
145	64	4.83042
64	146	2.71808
146	64	2.71808
64	183	6.13676
183	64	6.13676
64	215	6.92788
215	64	6.92788
64	218	5.14476
218	64	5.14476
64	227	5.2638
227	64	5.2638
63	96	1.38322
96	63	1.38322
63	199	1.12902
199	63	1.12902
63	237	3.07644
237	63	3.07644
62	71	6.75862
71	62	6.75862
62	78	6.9068
78	62	6.9068
62	90	5.3537
90	62	5.3537
62	128	7.28128
128	62	7.28128
62	138	5.87636
138	62	5.87636
62	188	7.04134
188	62	7.04134
62	233	1.97904
233	62	1.97904
62	239	6.69848
239	62	6.69848
62	240	4.5911
240	62	4.5911
61	87	3.20106
87	61	3.20106
61	89	5.611
89	61	5.611
61	111	4.17818
111	61	4.17818
61	130	4.25754
130	61	4.25754
61	194	4.62892
194	61	4.62892
61	234	6.80574
234	61	6.80574
60	63	4.11494
63	60	4.11494
60	96	3.5278
96	60	3.5278
60	111	5.40144
111	60	5.40144
60	199	3.01816
199	60	3.01816
60	237	7.1889
237	60	7.1889
59	80	4.2439
80	59	4.2439
59	97	3.99404
97	59	3.99404
59	144	5.01208
144	59	5.01208
59	185	3.8037
185	59	3.8037
59	204	6.69352
204	59	6.69352
59	225	5.16212
225	59	5.16212
59	248	5.43306
248	59	5.43306
58	68	2.9729
68	58	2.9729
58	114	1.20714
114	58	1.20714
58	163	4.6035
163	58	4.6035
58	176	4.2439
176	58	4.2439
58	191	5.27434
191	58	5.27434
58	202	4.20236
202	58	4.20236
58	204	6.75242
204	58	6.75242
58	209	5.9148
209	58	5.9148
58	211	5.27062
211	58	5.27062
58	222	1.71058
222	58	1.71058
57	65	4.185
65	57	4.185
57	118	4.97488
118	57	4.97488
57	125	3.93638
125	57	3.93638
57	148	3.77704
148	57	3.77704
57	151	6.67926
151	57	6.67926
57	157	4.19926
157	57	4.19926
57	172	7.23726
172	57	7.23726
57	181	7.2602
181	57	7.2602
57	184	2.08816
184	57	2.08816
57	188	6.27626
188	57	6.27626
57	197	1.60146
197	57	1.60146
57	208	6.82124
208	57	6.82124
57	230	4.99038
230	57	4.99038
56	73	3.66916
73	56	3.66916
56	119	7.38792
119	56	7.38792
56	120	3.11674
120	56	3.11674
56	145	5.30224
145	56	5.30224
56	161	7.34762
161	56	7.34762
55	67	5.2731
67	55	5.2731
55	78	5.5521
78	55	5.5521
55	112	2.8458
112	55	2.8458
55	128	6.0419
128	55	6.0419
55	136	6.26882
136	55	6.26882
